word,score
axe,-0.11111111111111116
axis,-0.19999999999999996
ay,0.41666666666666674
ayant,-1.0
aybe,-0.6
ayce,-0.02941176470588236
aye,0.33333333333333326
ayesha,1.0
ayran,0.8181818181818181
ayrsley,0.375
az,0.5847191011235955
azcentral,0.33333333333333326
azi,0.5
azthe,0.6000000000000001
azthis,-0.19999999999999996
azz,0.33333333333333326
azzeria,1.0
azzip,0.2592592592592593
ba,0.5609756097560976
baa,0.1578947368421053
baba,0.5789473684210527
babaganoush,0.7692307692307692
babble,-0.09090909090909094
babbo,0.1945701357466063
babbos,0.2666666666666666
babcock,0.736842105263158
babe,0.5918367346938775
baby,0.26349206349206344
babycake,1.0
babyi,0.6666666666666667
babysit,-0.33333333333333337
babysitter,0.05263157894736836
babysitting,0.040000000000000036
bac,0.33333333333333326
bacardi,0.06666666666666665
bacaro,0.25
bacchanal,1.0
bach,1.0
bachelor,0.4385964912280702
bachelorette,0.25454545454545463
bachi,0.0
baci,0.17241379310344818
bacio,0.8
back,0.15345947472465404
backa,0.3999999999999999
backalso,0.19999999999999996
backand,-0.15384615384615385
backas,0.09090909090909083
backaverage,0.3999999999999999
backbone,0.5
backbut,-0.4
backdoor,0.0
backdrop,0.8461538461538463
backedit,-0.6666666666666667
backenjoy,0.19999999999999996
backer,0.25
backespecially,0.6000000000000001
backeven,0.0
backever,-1.0
backfire,0.16666666666666674
backfood,-0.33333333333333337
backfor,0.11111111111111116
backgreat,1.0
background,0.2516556291390728
backi,0.1578947368421053
backif,-0.16666666666666663
backin,0.0
backit,-0.0625
backjust,0.6666666666666667
backlash,0.19999999999999996
backless,0.0
backlike,0.0
backlove,0.5
backmaybe,-0.1428571428571429
backmy,0.2592592592592593
backno,-0.4285714285714286
backnot,-0.26315789473684215
backnote,0.11111111111111116
backoften,1.0
backoh,0.11111111111111116
backon,-0.1428571428571429
backone,0.75
backonly,0.33333333333333326
backour,0.0
backoverall,-0.19999999999999996
backpack,0.09090909090909083
backpleased,0.9090909090909092
backps,1.0
backroom,0.0
backseat,0.4545454545454546
backservice,0.33333333333333326
backside,0.23076923076923084
backso,0.0
backsoon,0.8181818181818181
backstage,-0.1428571428571429
backstory,0.6363636363636365
backthank,0.6363636363636365
backthanks,0.8333333333333333
backthat,-0.1428571428571429
backthe,0.017857142857142794
backtheir,0.0
backthen,-0.6
backthere,0.25
backthey,0.23809523809523814
backthis,0.0
backto,-0.6
backtoo,-1.0
backtrack,0.16666666666666674
backup,-0.07692307692307687
backupdate,0.09090909090909083
backward,0.06666666666666665
backwards,0.07563025210084029
backwe,0.11111111111111116
backwhen,-0.5
backwith,-0.19999999999999996
backyard,0.4444444444444444
backyou,-0.25
bacon,0.3746974697469747
baconi,0.5
baconit,-0.19999999999999996
baconpineapple,0.0
bacontarian,0.75
baconthe,0.8461538461538463
baconwe,0.6000000000000001
bacony,0.4285714285714286
bacteria,-0.6363636363636364
bacterial,-1.0
bad,-0.3682529743268629
bada,0.3608247422680413
badamo,0.5862068965517242
badamos,0.6666666666666667
badand,-0.6
badass,0.8048780487804879
badbut,-0.52
bademjan,0.6363636363636365
badfirst,-0.19999999999999996
badfood,-0.23076923076923073
badfor,-0.6666666666666667
badge,-0.09090909090909094
badger,0.4878048780487805
badgood,0.4545454545454546
badhowever,-0.7142857142857143
badi,-0.42000000000000004
badif,-0.4545454545454546
badit,-0.2727272727272727
badly,-0.6112531969309463
badmouth,-0.4
badmy,-0.33333333333333337
badnot,-0.8461538461538461
badnow,-0.19999999999999996
bado,0.36585365853658547
badordered,-1.0
bados,0.33333333333333326
badoverall,-0.1428571428571429
badpizza,-0.7142857142857143
badservice,-0.2941176470588235
badso,-0.19999999999999996
badt,-0.8095238095238095
badters,0.19999999999999996
badthat,-1.0
badthe,-0.5680000000000001
badthere,-0.25
badthey,-0.33333333333333337
badthis,-0.33333333333333337
badts,-1.0
badving,-0.6
badwe,-0.28888888888888886
badwhat,-0.7142857142857143
badwhen,-0.7777777777777778
badwill,0.1428571428571428
bae,0.7419354838709677
baffle,-0.6060606060606061
bag,-0.2965857671740024
bagel,-0.010799136069114423
baggage,-0.33333333333333337
baggie,-0.11111111111111116
baggy,-0.19999999999999996
bagi,-0.6666666666666667
bagley,1.0
bagthe,-0.6666666666666667
baguette,0.28205128205128216
bah,0.034482758620689724
bahama,0.09090909090909083
bahn,0.4545454545454546
bail,-0.04761904761904767
bailey,0.6326530612244898
bailout,0.2857142857142858
bainbridge,0.3999999999999999
bait,-0.7777777777777778
baja,0.3999999999999999
bajillion,0.6666666666666667
bak,-0.25
bakd,0.11111111111111116
bake,0.42180726908969657
bakedthe,0.0
baker,0.3448275862068966
bakery,0.44892473118279574
bakeshop,1.0
baklava,0.5537190082644627
bal,0.6000000000000001
balance,0.604200323101777
balancethe,1.0
balboa,0.5180722891566265
balcony,0.29824561403508776
bald,-0.45599999999999996
baldini,0.43999999999999995
baldwin,0.032258064516129004
balk,0.3913043478260869
ball,0.2793633369923161
ballantyne,0.05882352941176472
ballast,0.368421052631579
baller,0.5
ballet,0.5294117647058822
ballgame,0.16666666666666674
balli,-0.19999999999999996
ballin,0.75
ballistic,0.19999999999999996
balloon,0.2689655172413794
ballot,0.6000000000000001
ballpark,0.18644067796610164
ballroom,0.9047619047619047
ballsi,0.33333333333333326
ballsy,0.6000000000000001
bally,0.47967479674796754
ballys,0.29729729729729737
balm,0.6000000000000001
balmy,0.33333333333333326
baloney,-0.7777777777777778
balsalmic,0.5238095238095237
balsamic,0.45687645687645695
balsamico,0.33333333333333326
balsamicolive,0.6000000000000001
baltimore,0.13043478260869557
bam,0.7166666666666666
bambino,0.5886524822695036
bamboo,-0.1428571428571429
ban,-0.05405405405405406
banal,-0.6666666666666667
banana,0.6319947333772218
bananes,0.19999999999999996
bananna,0.5555555555555556
banchan,0.8
band,0.33333333333333326
banda,0.8
bandage,-1.0
bandana,-0.33333333333333337
bandera,-0.5
bandido,0.19999999999999996
bandit,0.5333333333333334
bandito,0.0
bandwagon,0.25
bane,0.4285714285714286
banff,0.5
banfi,0.75
bang,0.36915077989601386
banger,0.1428571428571428
bangin,0.6296296296296295
bangkok,0.6000000000000001
banh,-0.06666666666666665
banish,0.33333333333333326
bank,0.018404907975460016
banker,-0.25
banki,0.75
banknote,-0.06666666666666665
bankrupt,-0.7777777777777778
bankruptcy,-0.09090909090909094
banksville,0.6363636363636365
banna,1.0
bannana,0.5
banner,0.05263157894736836
bannock,0.42500000000000004
bannodict,0.0
banoffee,0.6000000000000001
banquet,0.31073446327683607
banquette,0.125
banshee,0.6000000000000001
banter,0.31868131868131866
bao,0.33333333333333326
bap,1.0
baptism,-0.08333333333333337
baptist,0.7142857142857142
baptize,0.19999999999999996
bar,0.22055004721435312
bara,0.7142857142857142
barand,0.09090909090909083
baratta,0.6666666666666667
barb,0.826086956521739
barbabietole,0.0
barback,-0.5555555555555556
barbacoa,0.11111111111111116
barbalo,0.25
barbara,0.6666666666666667
barbarino,-0.09090909090909094
barbecue,0.42710997442455234
barbeque,0.3668341708542713
barber,0.6129032258064515
barbera,0.5428571428571429
barberini,1.0
barbershop,1.0
barbie,0.30000000000000004
barbque,0.6666666666666667
barbut,0.4545454545454546
barcelona,0.7142857142857142
barclub,0.25
barcode,-0.4285714285714286
barcounter,1.0
bard,0.5555555555555556
bardining,0.4285714285714286
bare,-0.5636363636363637
barefoot,-0.33333333333333337
barely,-0.5871663827370812
barese,0.4285714285714286
barf,-0.574468085106383
barfood,0.1428571428571428
barg,-0.1578947368421053
bargain,0.449438202247191
barge,-0.33333333333333337
bargreat,1.0
bargrill,0.1428571428571428
bari,-0.052631578947368474
barif,1.0
barilla,-0.7777777777777778
barista,0.08695652173913038
baristas,0.41666666666666674
barit,-0.1428571428571429
bark,-0.22580645161290325
barkeep,0.5263157894736843
barley,-0.013452914798206317
barleywine,1.0
barlounge,0.5333333333333334
barmaid,0.21212121212121215
barman,0.23076923076923084
barn,0.5247524752475248
barnes,0.5555555555555556
barney,1.0
barno,-0.6
barnone,1.0
barnyard,0.2727272727272727
barolo,0.4285714285714286
barometer,0.0
baron,-0.6097560975609756
barordered,0.0
barpatio,0.25
barpizza,0.3999999999999999
barpub,0.6470588235294117
barrage,-0.1428571428571429
barrata,0.46666666666666656
barre,0.6666666666666667
barrel,0.2666666666666666
barren,-0.16666666666666663
barrestaurant,0.33333333333333326
barrestaurants,0.33333333333333326
barrett,0.5384615384615385
barrier,-0.2564102564102564
barrio,0.08333333333333326
barro,0.2520491803278688
barron,-0.4285714285714286
barros,0.05401844532279321
barrow,-0.09090909090909094
barry,0.21212121212121215
barservice,-0.7142857142857143
barso,0.0
barsrestaurants,0.33333333333333326
barstaff,0.33333333333333326
barstool,0.07692307692307687
barstools,0.18518518518518512
bart,-0.2222222222222222
bartend,-0.07692307692307687
bartendar,-0.75
bartended,-0.11111111111111116
bartender,0.061770428015564205
bartendermanager,-0.1428571428571429
bartenderserver,0.32432432432432434
bartendersservers,0.6923076923076923
bartenderthe,0.0
bartenderwaiter,0.3846153846153846
bartenderwaitress,-0.1428571428571429
bartenderwe,-0.33333333333333337
bartending,0.04761904761904767
bartendress,0.0
bartends,0.6923076923076923
barter,0.5555555555555556
barthe,0.1692307692307693
barthere,0.5
barthey,0.1428571428571428
barthis,0.11111111111111116
bartop,0.33333333333333326
barwe,0.22580645161290325
barwhat,-0.6
barwhich,0.6666666666666667
barzini,0.6000000000000001
basa,0.25
basalmic,0.5
base,0.11513419088454824
baseball,0.3229974160206719
baseline,-0.07017543859649122
basement,0.29729729729729737
bash,-0.07843137254901966
basha,-0.09090909090909094
bashas,-0.8823529411764706
bashful,0.19999999999999996
basic,0.005983545250560995
basically,-0.2146478873239437
basicly,-1.0
basil,0.39133561028222186
basiland,0.6666666666666667
basile,0.6666666666666667
basili,-0.09090909090909094
basilic,0.18181818181818188
basilica,0.7142857142857142
basilico,0.4285714285714286
basilit,0.8181818181818181
basilthe,0.06666666666666665
basilwe,0.6000000000000001
basin,0.5
basis,0.40694006309148256
bask,0.6428571428571428
basket,0.11710037174721188
basketball,0.21839080459770122
baskin,0.5
basmati,0.6799999999999999
bass,0.4722222222222223
bast,1.0
basta,0.1428571428571428
bastard,0.06896551724137923
bastardize,0.7142857142857142
bastardo,1.0
baste,0.5384615384615385
bastianich,0.6666666666666667
bastion,0.3999999999999999
bat,0.06349206349206349
batali,-0.051948051948051965
batalli,0.25
batch,-0.12759643916913943
bath,0.10924369747899165
bathe,0.6129032258064515
bathroom,-0.013113525665043091
bathurst,0.1875
batman,0.6000000000000001
battali,-0.19999999999999996
batter,0.18886679920477145
battery,0.4181818181818182
battle,0.21739130434782616
battleship,0.6666666666666667
bavarian,0.33333333333333326
bavette,0.46666666666666656
baxter,0.0
bay,0.4648370497427101
baybloor,0.6000000000000001
baylee,1.0
bayou,0.0
bayview,0.3913043478260869
bazaar,0.7209302325581395
bazillion,0.7142857142857142
bb,0.28767123287671237
bbq,0.40451293340671435
bbqi,0.3999999999999999
bbqs,0.6000000000000001
bbqthe,0.11111111111111116
bbt,0.19999999999999996
bc,-0.0881294964028777
bchamel,0.6129032258064515
bcp,-0.4
bcs,0.5
bcuz,-0.4482758620689655
bcz,-0.5
bd,0.16666666666666674
bday,0.1871345029239766
bdays,0.2727272727272727
bdb,0.33333333333333326
bdubs,0.4285714285714286
be,0.12280701754385959
bea,-0.1428571428571429
beach,0.41666666666666674
beachland,0.8095238095238095
beachwood,0.25
beachy,0.25
beacon,0.48571428571428577
bead,0.1515151515151516
beadle,0.19999999999999996
beagle,0.0
beak,0.19999999999999996
beam,0.4545454545454546
bean,0.3851132686084142
beand,0.0
bear,0.3791821561338291
bearable,-0.17808219178082196
beard,-0.12962962962962965
bearden,0.5384615384615385
bearer,-0.11111111111111116
bearnaise,0.25
beast,0.5614035087719298
beat,0.709433962264151
beater,0.2941176470588236
beati,0.6000000000000001
beatles,0.5
beatthe,1.0
beau,0.25454545454545463
beaubien,0.4285714285714286
beaucoup,0.09259259259259256
beause,0.19999999999999996
beaut,0.3999999999999999
beautiful,0.5820419325433
beautifully,0.7366136034732271
beauty,0.6666666666666667
beaver,0.7241379310344827
bebe,1.0
bec,0.03703703703703698
becasue,-0.4545454545454546
becca,0.5
bechamel,0.30000000000000004
beck,0.8181818181818181
beckham,-0.6
beckon,0.33333333333333326
becky,0.5263157894736843
become,0.3025666337611057
becuase,0.0
becuz,-0.4285714285714286
bed,0.1658163265306123
bedazzle,0.6000000000000001
bedlam,0.3999999999999999
bedridden,-0.19999999999999996
bedroom,0.4285714285714286
bedside,0.19999999999999996
bedtime,-0.09090909090909094
bee,0.3157894736842106
beech,1.0
beechview,0.7575757575757576
beef,0.3402581051306264
beefi,0.4285714285714286
beeflamb,0.33333333333333326
beefsteak,-0.368421052631579
beefstro,0.43999999999999995
beefthe,0.6666666666666667
beefy,0.37777777777777777
beehive,0.8
beeline,0.4444444444444444
beeni,-0.6666666666666667
beens,-0.33333333333333337
beenthe,0.0
beep,-0.11111111111111116
beeper,0.11764705882352944
beer,0.38712537683986525
beerand,0.19999999999999996
beercider,0.6000000000000001
beerdrink,-0.19999999999999996
beerfest,0.6000000000000001
beerfood,0.6666666666666667
beergood,0.6000000000000001
beergreat,0.7142857142857142
beeri,0.05555555555555558
beerin,-0.1428571428571429
beerit,0.11111111111111116
beermy,0.75
beernot,0.33333333333333326
beerpizza,0.11111111111111116
beersi,0.0
beerso,1.0
beersthe,0.4285714285714286
beerswe,0.1428571428571428
beerthe,0.37037037037037046
beerthey,0.7777777777777777
beerthis,0.6000000000000001
beerwe,0.19999999999999996
beerwine,0.7105263157894737
beet,0.46624605678233433
beetle,-0.2857142857142857
beez,0.09090909090909083
befit,0.4545454545454546
befor,-0.3846153846153846
beforeafter,0.5789473684210527
beforeand,-0.6
beforebut,-0.19999999999999996
beforefor,0.19999999999999996
beforehand,0.055276381909547645
beforei,-0.0625
beforeit,0.7142857142857142
beforemy,0.19999999999999996
beforeso,0.1428571428571428
beforethe,-0.08333333333333337
beforethis,0.19999999999999996
beforewe,-0.33333333333333337
befriend,0.2727272727272727
befuddle,-0.8
beg,-0.1544303797468355
beggar,-0.5
begin,-0.12576786291626252
begini,-0.4285714285714286
beginner,0.06666666666666665
beginning,0.6000000000000001
beginthe,-0.1428571428571429
beginthis,0.6666666666666667
begrudge,0.0
begrudgingly,-0.5932203389830508
behalf,-0.3571428571428571
behave,-0.0573248407643312
behavior,-0.7106918238993711
behaviour,-0.75
behemoth,0.4285714285714286
behind,-0.13938223938223937
behold,-0.0546875
behoove,-0.33333333333333337
bei,0.07407407407407418
beif,0.6666666666666667
beige,0.17647058823529416
beignet,0.7322834645669292
bein,-0.25
beit,0.33333333333333326
bel,0.3793103448275863
belated,0.6551724137931034
belch,0.75
beleive,0.23076923076923084
belfiore,0.2571428571428571
belgian,0.5851063829787233
belgium,0.5733333333333333
belie,0.5384615384615385
belief,-0.15966386554621848
believable,0.19999999999999996
believe,0.09727272727272718
believer,0.488
belini,0.5
belinis,0.6000000000000001
belittle,-0.7272727272727273
belive,0.23809523809523814
bell,0.2079646017699115
bella,0.30097087378640786
bellacino,-0.052631578947368474
bellacinos,0.0
bellagio,0.4971428571428571
bellair,1.0
bellas,0.19999999999999996
belle,0.4095238095238096
belleria,-0.18181818181818177
belleville,-0.25
bellevue,0.2777777777777777
belligerent,-0.4545454545454546
bellini,0.5889328063241106
bellino,0.21052631578947367
bellisario,0.6799999999999999
bellisimo,1.0
bellissimo,0.4285714285714286
bellitalia,0.8333333333333333
bello,0.33333333333333326
bellow,-0.33333333333333337
bellwoods,0.8999999999999999
belly,0.5052631578947369
belmont,0.1200000000000001
belong,-0.19723183391003463
beloved,0.24503311258278138
belowi,0.5
belsito,0.19999999999999996
belt,0.13207547169811318
beltline,-0.07692307692307687
belvedere,0.4285714285714286
bemoan,0.33333333333333326
bemy,0.4545454545454546
ben,0.5450236966824644
benadryl,-0.25
bench,0.19646799116997782
benchmark,0.4042553191489362
bend,0.04672897196261672
bendable,0.5
bender,0.4375
bendy,-0.4285714285714286
bene,0.7727272727272727
beneath,0.2407407407407407
benedict,0.4566326530612246
benedum,0.4782608695652173
beneficial,-0.12
benefit,-0.30964467005076146
benign,0.4285714285714286
benjamin,0.6000000000000001
bennie,0.6666666666666667
benny,0.6072874493927125
benot,0.6000000000000001
bensonhurst,0.29729729729729737
bentley,-0.23809523809523814
bentleys,0.0
bepo,0.25
beppo,-0.029126213592232997
beppos,-0.75
ber,0.125
berate,-0.6388888888888888
berea,0.19999999999999996
bereft,-0.7142857142857143
berg,-0.23809523809523814
berkeley,0.3600000000000001
berkshire,0.0
berlin,0.4285714285714286
berliner,1.0
bermuda,-0.05882352941176472
bern,0.33333333333333326
bernadette,0.7142857142857142
bernaise,0.0
bernard,0.75
bernie,0.19999999999999996
berry,0.6247906197654942
berrylicious,1.0
berto,1.0
berwyn,0.4285714285714286
beschamel,0.6363636363636365
beside,-0.054704595185995575
besides,0.1380013596193066
beso,0.19999999999999996
besoin,0.07692307692307687
bespeak,1.0
best,0.6472415947584391
bestand,0.4545454545454546
bestbut,0.11111111111111116
bestest,-0.038461538461538436
bestfood,0.33333333333333326
bestfor,0.6666666666666667
besti,0.16666666666666674
bestie,0.607843137254902
besties,0.6000000000000001
bestif,0.33333333333333326
bestit,0.0
bestmy,0.6000000000000001
bestnot,0.25
besto,0.5714285714285714
bestour,0.0
bestow,0.625
bestpizza,0.7142857142857142
bestpizzaever,0.6000000000000001
bestseller,1.0
bestthe,0.278688524590164
bestthere,-0.6
bestthey,0.5
bestthis,0.33333333333333326
bestwe,0.3999999999999999
bet,0.18865866957470012
beta,0.5
betcha,0.8666666666666667
beth,0.6129032258064515
bethany,0.72
bethe,0.2857142857142858
bethel,0.20833333333333326
bethey,0.19999999999999996
bethis,0.25
beto,0.6551724137931034
betos,0.10526315789473695
betray,-0.33333333333333337
betta,-0.25
bette,0.33333333333333326
better,-0.05375929496006615
bettera,0.6000000000000001
betterall,0.11111111111111116
betterand,-0.4666666666666667
betteras,-0.2727272727272727
betterbut,0.2857142857142858
betterfirst,0.19999999999999996
betterfood,-0.33333333333333337
betterfor,0.0
bettergreat,1.0
betteri,-0.11290322580645162
betterif,-0.4545454545454546
betterit,0.22222222222222232
bettermy,-0.09999999999999998
betternot,0.25
betteroh,0.19999999999999996
betterordered,0.1428571428571428
betterour,-0.19999999999999996
betteroverall,0.06666666666666665
betterpizza,-0.19999999999999996
betterpleased,1.0
betterservice,-0.06666666666666665
betterso,-0.8
betterthe,0.0
bettertheir,-0.33333333333333337
betterthere,0.11111111111111116
betterthey,0.46666666666666656
betterthis,0.2727272727272727
betterwe,0.22580645161290325
betteryou,0.19999999999999996
betty,0.29032258064516125
betweeni,-0.19999999999999996
beurre,0.6666666666666667
bev,0.4545454545454546
beverage,0.236061684460261
beveragesthe,0.6666666666666667
beveragethe,0.4285714285714286
beverly,0.288888888888889
bevi,0.36363636363636354
bevmo,0.7777777777777777
bevo,0.7411764705882353
bevs,1.0
bevvies,0.8333333333333333
bevy,0.33333333333333326
beware,-0.2580231065468549
bewarethe,-0.19999999999999996
bewe,0.0
bewilder,-0.18518518518518523
beyonce,0.6000000000000001
beyond,0.3694978301301921
beyou,-0.19999999999999996
bf,0.26445086705202314
bfast,0.5555555555555556
bff,0.6285714285714286
bfg,0.8088737201365188
bfs,-0.33333333333333337
bg,0.7142857142857142
bh,0.0
bhaji,0.2941176470588236
bi,0.26315789473684204
biaggi,0.21052631578947367
biaggia,0.9487179487179487
biaggio,0.7824074074074074
biaggios,0.5238095238095237
biaggis,0.5
biaggo,0.7142857142857142
biagio,1.0
biagios,0.7894736842105263
bianca,0.5432525951557095
bianche,0.8823529411764706
bianco,0.4989648033126295
biancoi,1.0
biancos,0.41463414634146334
biancothe,0.1428571428571428
biancoverde,0.6974789915966386
biancowe,0.6000000000000001
biano,0.6666666666666667
bias,0.43999999999999995
biatch,-0.33333333333333337
bib,0.5294117647058822
bibb,0.368421052631579
bibimbap,0.8
bible,0.23809523809523814
bicker,-0.5384615384615384
bicycle,0.4285714285714286
bid,0.06666666666666665
bide,0.6000000000000001
bieber,-0.25
bien,0.25073746312684375
bientt,0.5
bier,0.5294117647058822
biere,0.6666666666666667
biergarten,1.0
biersch,-0.1428571428571429
big,0.3231879045407382
biga,0.8095238095238095
bigger,0.3196202531645569
biggest,0.017808219178082174
biggie,-0.06849315068493156
biggiethe,-0.25
biggs,0.6666666666666667
biggy,-0.5294117647058824
bight,0.1428571428571428
bigi,0.3846153846153846
bigoli,0.0
bigot,-0.4285714285714286
bigotry,-1.0
bigs,0.1428571428571428
bigthe,0.33333333333333326
bike,0.5264270613107822
biker,0.0
bikers,0.5294117647058822
bikini,0.3500000000000001
bil,0.33333333333333326
bilingual,-0.16666666666666663
bill,-0.4271505376344086
billas,-1.0
billboard,0.10526315789473695
billi,-0.6129032258064516
billiard,0.19999999999999996
billiards,0.3846153846153846
billie,0.7777777777777777
billion,0.1707317073170731
billoverall,-0.33333333333333337
billsi,-0.19999999999999996
billthe,-0.6923076923076923
billwe,-0.25
billy,0.39534883720930236
biltmore,0.532934131736527
bimbo,-0.8823529411764706
bin,-0.39877300613496935
bind,0.24
binder,0.3737373737373737
bing,0.4878048780487805
binge,0.4193548387096775
bingo,0.4181818181818182
binions,0.33333333333333326
bio,0.4285714285714286
biodegradable,0.8181818181818181
birch,1.0
bird,0.24288840262582068
birdie,0.8823529411764706
birdsong,0.4285714285714286
bire,0.11111111111111116
bires,0.06666666666666665
biriyani,0.375
birkdale,0.23076923076923084
birmingham,0.6000000000000001
birra,0.5789473684210527
birth,0.23404255319148937
birthday,0.2433962264150944
birthdayi,0.4285714285714286
birthdaythe,0.25
birthplace,0.3999999999999999
biryani,0.08000000000000007
biscotti,0.5031847133757963
biscottis,0.11111111111111116
biscuit,0.44705882352941173
bishop,0.4482758620689655
bison,0.5837104072398189
bisonte,0.8181818181818181
bisque,0.3846153846153846
bisquick,-0.8823529411764706
bistecca,0.6756756756756757
bistro,0.5393501805054151
bit,0.0670103092783505
bitch,-0.4247491638795987
bitchin,0.4285714285714286
bitchy,-0.5185185185185186
bitcoin,1.0
bite,0.23363494191242173
bitebut,0.6000000000000001
bitei,0.37142857142857144
bitemy,0.25
biter,0.33333333333333326
biteservice,0.6000000000000001
bitesi,0.1428571428571428
biteso,-0.19999999999999996
bitesquad,-0.1428571428571429
bitesthe,-1.0
bitethe,0.4358974358974359
bitethis,0.33333333333333326
bitewe,0.8181818181818181
biti,0.07692307692307687
bitondo,0.11111111111111116
bitondos,0.0
bitoverall,0.6000000000000001
bitsy,-1.0
bitter,-0.17029449423815624
bitteri,-0.6
bitterly,0.0
bitterness,0.3246753246753247
bittersweet,0.5
bitthe,0.5384615384615385
bitthey,0.5
bitty,-0.2777777777777778
bitwe,0.33333333333333326
biweekly,0.4545454545454546
bix,0.09090909090909083
biz,0.08108108108108114
bizarre,-0.4311111111111111
bizarrely,-0.8
bizarro,-0.23076923076923073
bizz,0.0
bizzare,-1.0
bj,0.22115384615384626
bjs,-0.016470588235294126
bk,0.0
bl,0.33333333333333326
bla,-0.10344827586206895
black,0.06427358719379095
blackberry,0.6056338028169015
blackboard,-0.1428571428571429
blacken,0.1753086419753087
blackhawk,-0.6666666666666667
blackhawks,0.5517241379310345
blackjack,0.0625
blacklist,-0.6
blackness,-0.4285714285714286
blackout,0.09090909090909083
bladder,-0.2727272727272727
blade,0.46666666666666656
blah,-0.5090252707581228
blahi,-1.0
blair,0.6666666666666667
blake,0.3846153846153846
blakeney,-0.19999999999999996
blame,-0.5428033866415805
blan,-0.6363636363636364
blanc,0.33834586466165417
blanca,0.7567567567567568
blanch,0.4285714285714286
blanche,0.21212121212121215
blanco,0.6000000000000001
bland,-0.6915816714872888
blander,-0.375
blandest,-0.8857142857142857
blandi,-0.8181818181818181
blandly,-0.4285714285714286
blandness,-0.31707317073170727
blandthe,-0.8571428571428572
blank,-0.4222222222222223
blanket,0.3999999999999999
blankly,-0.7058823529411764
blare,-0.2148148148148148
blas,-0.4545454545454546
blase,-0.19999999999999996
blasiole,-0.5
blasphemous,0.75
blasphemy,0.25
blast,0.42485549132947975
blaster,-0.23076923076923073
blatant,-0.8823529411764706
blatantly,-0.8924731182795699
blather,-0.19999999999999996
blaze,0.4341957255343083
blazer,0.4545454545454546
blazin,0.5
bldg,-0.7142857142857143
bleach,-0.5
bleacher,0.5
bleak,0.05882352941176472
blech,-0.7407407407407407
bleck,-0.33333333333333337
bleech,-1.0
bleecker,0.4285714285714286
bleed,-0.3055555555555556
bleeker,0.4285714285714286
bleep,-0.3846153846153846
blegh,-0.6666666666666667
bleh,-0.5925925925925926
blemish,-0.4285714285714286
blend,0.5432024169184291
blender,-0.33333333333333337
bless,0.5045317220543806
bleu,0.4569789674952198
blight,-0.19999999999999996
blind,-0.04504504504504503
blinder,0.1428571428571428
blindfold,-0.09999999999999998
blindly,-0.6666666666666667
bling,0.2941176470588236
blink,0.32000000000000006
blip,-0.2857142857142857
bliss,0.6724137931034482
blissful,0.8518518518518519
blissfully,0.5384615384615385
blister,0.4586466165413534
blistery,0.7142857142857142
blitz,0.0
blizzard,0.11111111111111116
blk,0.33333333333333326
bloat,0.421875
blob,-0.5670103092783505
block,0.041147132169575995
blockbuster,0.6666666666666667
blog,0.46153846153846145
blogger,-0.1428571428571429
blogto,0.11111111111111116
bloke,0.6000000000000001
blond,-0.2824427480916031
blonde,-0.13468013468013473
blondie,0.7142857142857142
blong,0.6666666666666667
blood,0.42292490118577075
bloody,0.31464174454828653
bloom,0.33333333333333326
bloomfield,0.2264150943396226
bloomington,0.3846153846153846
bloor,0.08108108108108114
blossom,0.5448717948717949
blot,0.013698630136986356
blotch,-0.6
blouse,-0.2727272727272727
blow,0.2732026143790849
blower,0.7037037037037037
blowingly,0.3913043478260869
blowout,0.26315789473684204
blt,0.4459016393442623
blta,0.6000000000000001
blu,0.3076923076923077
blue,0.3083843109032025
blueberry,0.61082910321489
bluegreen,0.625
bluenose,0.19999999999999996
bluesman,1.0
bluetooth,-0.6
bluff,-0.19999999999999996
blunder,-0.33333333333333337
blunt,-0.18367346938775508
bluntly,-0.8571428571428572
blur,0.5
blurry,-0.5
blurt,-0.43999999999999995
blush,0.47058823529411775
blustery,0.0
blvd,0.30847457627118646
bm,0.0
bmol,0.46666666666666656
bmw,0.8461538461538463
bmws,0.19999999999999996
bnb,1.0
bo,0.08000000000000007
boa,0.09090909090909083
boar,0.5211267605633803
board,0.3605095541401273
boarder,0.09090909090909083
boardwalk,0.4693877551020409
boast,0.16825396825396832
boat,0.35106382978723394
boater,0.19999999999999996
boatload,-0.09090909090909094
bob,0.4885844748858448
boba,0.8095238095238095
bobbie,0.23076923076923084
bobby,0.5929203539823009
bobcat,0.75
boboli,-1.0
boca,0.38596491228070184
bocca,0.4698795180722892
bocce,0.6499999999999999
bocci,0.0
bocconcini,0.388235294117647
boccone,0.1200000000000001
bocelli,0.0
bock,0.30000000000000004
bodacious,1.0
bode,-0.19999999999999996
bodega,0.3846153846153846
bodily,-1.0
body,0.11904761904761907
bodybuilder,0.6666666666666667
boemo,0.8999999999999999
boeuf,0.3846153846153846
bof,-0.7142857142857143
bog,0.5
bogey,0.8
bogged,0.33333333333333326
boggle,-0.045454545454545414
bogo,0.23076923076923084
bogus,-0.7297297297297297
boh,0.4285714285714286
bohemian,0.826086956521739
boil,-0.32558139534883723
boire,0.16666666666666674
bois,0.4571428571428571
boise,1.0
boisson,-0.4285714285714286
boisterous,0.27659574468085113
boite,0.19999999999999996
bojangles,0.4285714285714286
bok,0.5652173913043479
boka,-0.12
bolagnese,0.0
bold,0.4121405750798721
bolder,0.33333333333333326
